,Year Built,lat,lng
18378,2014,61.221616642337,-149.766160799111
18379,2014,61.221568498101,-149.766128956947
18380,2014,61.221495078911,-149.766042636596
18381,2014,61.221464258279,-149.765957271173
18382,2014,61.221433711335,-149.765795199944
18383,2014,61.221416525345,-149.765675421068
18384,2014,61.221407893152,-149.765466543763
18385,2014,61.221402792532,-149.765384247037
18386,2014,61.221402435017,-149.765177750636
18387,2014,61.221403600939,-149.765044661872
18388,2016,61.22091451931,-149.764430531835
18389,2016,61.220907207906,-149.764516010381
18390,2016,61.220917986711,-149.764761012533
18391,2016,61.220925199443,-149.764837713887
18392,2016,61.220940034002,-149.765066630677
18393,2016,61.220946042932,-149.765188748645
18394,2017,61.220956733114,-149.765410507124
18395,2017,61.220962693339,-149.765533904908
18396,2017,61.220971380929,-149.765749965503
18397,2017,61.220971996474,-149.765831141386
18398,2017,61.220973178792,-149.766048532901
18399,2017,61.220972547194,-149.76612283777
18400,2009,61.222169053389,-149.763991213398
18401,2009,61.222084305011,-149.763954873875
18404,2010,61.221847967758,-149.76387345693
18405,2010,61.221765481005,-149.763855585176
18406,2009,61.221676338028,-149.763837777572
18407,2009,61.221607230627,-149.763824429575
18408,2009,61.221506947499,-149.763797473615
18409,2009,61.221431178598,-149.763798041413
18410,2010,61.221346460739,-149.76378945707
18411,2010,61.22126847043,-149.763794665302
18412,2010,61.221201567266,-149.763799798934
18413,2010,61.221119120765,-149.763805040508
18414,2010,61.221041167866,-149.763814843753
18415,2010,61.220969879305,-149.763829243436
18416,2011,61.220867560671,-149.76387164334
18417,2011,61.220805259657,-149.763927571801
18418,2011,61.220765481981,-149.764135588617
18419,2011,61.220734516297,-149.764269850692
18420,2016,61.220793213164,-149.764782313539
18421,2016,61.220806897088,-149.764962462107
18422,2014,61.222169904858,-149.76445840283
18423,2014,61.222091718715,-149.764431204052
18424,2014,61.222009060124,-149.764399409285
18425,2014,61.221921921036,-149.7643583891
18426,2016,61.221839254379,-149.764321965227
18427,2016,61.221758852113,-149.76430404835
18428,2015,61.221687397471,-149.764295323662
18429,2015,61.221602514695,-149.764268175786
18430,2015,61.221558721449,-149.764843422078
18431,2015,61.221559672857,-149.764988231128
18432,2015,61.221561233954,-149.765203998424
18433,2015,61.221563429563,-149.765380362148
18434,2015,61.221565960352,-149.765607921511
18435,2015,61.221575473191,-149.765787905854
18436,2014,61.221840237129,-149.765891765159
18437,2014,61.221929073558,-149.765898946043
18438,2014,61.222019793473,-149.765902192609
18439,2014,61.222106715302,-149.765893706257
18440,2016,61.221414156889,-149.76430753363
18441,2016,61.221410710127,-149.76449961414
18614,2013,61.194448233335,-149.782252016541
18658,2010,61.188144297836,-149.763609761305
18659,2009,61.188371222561,-149.764237483133
18660,2009,61.188371946132,-149.764654015041
18661,2010,61.188510152203,-149.76478366457
18662,2010,61.188639365934,-149.764276317165
18663,2010,61.188907054667,-149.763625177057
19294,2014,61.187008350764,-149.778649771388
19307,2014,61.187006088103,-149.780438132807
19325,2013,61.186322071136,-149.780790956834
19341,2014,61.18670472028,-149.782351560902
19418,2016,61.186927816374,-149.776615273548
19419,2016,61.186978420406,-149.776629672738
19420,2016,61.187029067551,-149.776670637998
